sale_id,customer_id,store_id,payment_mode,sale_date
781,1690,3,Wallet,2024-08-09
782,1317,8,Wallet,2025-01-24
783,7131,8,Cash,2025-01-03
784,3187,10,UPI,2024-11-03
785,5790,10,UPI,2024-07-21
786,1146,5,Wallet,2025-03-13
787,4395,3,Wallet,2024-06-27
788,7943,9,Cash,2024-11-23
789,7549,1,Wallet,2024-07-27
790,561,1,Card,2024-05-27
791,1913,2,Card,2025-02-02
792,1865,10,Cash,2025-01-26
793,297,6,Cash,2024-05-25
794,2410,2,UPI,2024-07-14
795,7631,4,Cash,2024-05-25
796,1462,6,Cash,2025-01-29
797,4293,2,UPI,2024-09-17
798,2269,4,Card,2025-02-21
799,995,7,Card,2024-07-27
800,6555,1,UPI,2025-03-07
801,8,9,Cash,2025-01-12
802,2516,10,UPI,2025-01-14
803,1418,10,UPI,2024-12-14
804,2317,7,Wallet,2024-06-26
805,7359,9,Cash,2024-06-19
806,3933,7,Card,2024-07-30
807,6205,1,Card,2025-03-05
808,1288,7,UPI,2024-08-09
809,1119,9,Cash,2024-09-29
810,8745,8,Wallet,2024-08-23
811,7638,4,Card,2025-02-10
812,661,5,Card,2025-02-10
813,8908,3,Cash,2024-08-21
814,6923,10,Cash,2025-03-20
815,8105,10,Wallet,2024-07-19
816,6338,2,Card,2025-03-03
817,2530,3,UPI,2024-07-26
818,3971,7,Card,2024-08-19
819,3408,8,Card,2024-11-16
820,9651,2,Wallet,2024-07-12
821,9047,9,Card,2025-03-30
822,7417,4,Card,2024-06-02
823,4761,2,Card,2024-05-29
824,1898,7,UPI,2025-04-19
825,6365,2,Card,2025-02-08
826,8465,7,Wallet,2025-04-10
827,4088,8,Wallet,2025-01-30
828,9465,9,Wallet,2025-01-08
829,4375,1,Wallet,2025-03-23
830,7608,2,UPI,2025-02-11
831,4020,2,Card,2024-07-14
832,816,7,Wallet,2024-06-22
833,7256,6,Wallet,2025-02-14
834,923,9,Card,2024-09-25
835,4868,3,Cash,2024-11-01
836,1265,8,UPI,2024-06-24
837,3725,5,Wallet,2024-12-18
838,2723,5,Wallet,2024-06-28
839,5356,10,Wallet,2024-12-25
840,2551,5,Wallet,2024-11-28
841,5320,8,Cash,2025-02-02
842,6687,7,Wallet,2024-07-13
843,1674,7,Wallet,2025-04-03
844,4588,4,Cash,2025-01-04
845,5354,6,Card,2024-10-24
846,6858,1,Wallet,2025-02-24
847,1667,6,Wallet,2025-05-06
848,4512,5,Card,2025-04-05
849,6173,1,Wallet,2025-01-04
850,1385,1,Wallet,2024-05-23
851,4404,3,Card,2024-09-21
852,3955,4,Cash,2025-04-28
853,6306,1,Cash,2025-04-18
854,8253,10,Cash,2024-09-30
855,7239,7,Wallet,2024-12-14
856,6982,2,Card,2025-04-08
857,6027,4,Cash,2024-09-06
858,6610,9,Cash,2024-09-15
859,8665,8,Cash,2025-01-15
860,959,2,Cash,2024-11-09
861,8725,9,Cash,2025-02-20
862,494,1,UPI,2025-03-03
863,7043,6,Wallet,2024-09-22
864,82,3,Card,2025-01-14
865,7000,1,Card,2024-10-12
866,2971,8,Card,2024-08-19
867,12,6,Card,2024-06-26
868,7825,4,UPI,2025-01-27
869,762,3,UPI,2024-12-17
870,3186,10,Wallet,2024-06-08
871,26,2,UPI,2024-07-25
872,1807,5,Wallet,2025-05-20
873,6652,8,UPI,2024-08-02
874,5665,8,Wallet,2025-02-08
875,5155,3,Cash,2024-07-28
876,5825,9,Cash,2024-09-06
877,3660,10,Wallet,2024-10-18
878,1526,5,Cash,2024-10-28
879,761,7,Wallet,2024-07-04
880,595,9,Wallet,2025-01-16
881,7193,7,Wallet,2024-09-24
882,1056,10,UPI,2025-05-12
883,3084,3,Card,2024-12-09
884,3676,2,Card,2024-05-25
885,9651,7,Cash,2025-04-12
886,5958,10,Card,2024-11-27
887,5256,8,UPI,2025-05-13
888,9412,4,UPI,2025-03-22
889,4229,1,Cash,2024-07-06
890,4182,6,UPI,2024-12-25
891,9692,9,Wallet,2025-05-13
892,1831,4,Card,2024-12-06
893,3396,3,Card,2024-09-26
894,1204,6,Wallet,2024-10-02
895,2811,6,UPI,2024-08-13
896,3093,4,Wallet,2024-12-30
897,3045,7,Wallet,2024-12-18
898,6072,2,UPI,2025-03-03
899,7273,1,Cash,2025-02-16
900,4674,6,Cash,2024-07-31
901,3515,3,Cash,2025-01-12
902,9991,3,Card,2024-09-02
903,6193,1,Card,2025-02-07
904,145,2,UPI,2024-07-24
905,7508,3,Card,2024-08-21
906,4858,1,Card,2024-07-20
907,1378,8,Card,2024-06-19
908,3147,6,Wallet,2025-03-01
909,5025,9,Cash,2024-10-06
910,794,1,Wallet,2025-03-10
911,9794,4,Card,2024-07-07
912,5757,4,Cash,2025-02-27
913,4415,5,UPI,2025-03-26
914,1111,2,Wallet,2024-12-08
915,5673,1,Card,2024-12-27
916,4054,9,Cash,2024-08-04
917,3938,5,UPI,2024-09-12
918,3964,8,Cash,2024-07-30
919,4943,3,Wallet,2024-10-01
920,5898,4,Wallet,2025-01-30
921,8975,4,Cash,2024-08-25
922,1117,6,Card,2024-10-02
923,1751,4,UPI,2025-04-27
924,4028,5,Card,2025-03-06
925,5746,5,Card,2024-11-18
926,5065,8,Card,2024-10-24
927,9680,9,Wallet,2024-06-14
928,5939,8,Card,2024-09-22
929,3398,5,Wallet,2024-09-22
930,8266,6,Card,2024-07-22
931,1360,4,Card,2024-08-29
932,9284,2,UPI,2025-03-22
933,4854,5,UPI,2024-11-19
934,1942,1,Wallet,2024-06-14
935,3149,1,Card,2025-05-02
936,7934,1,Card,2025-05-07
937,9437,4,Card,2024-08-01
938,1286,5,Card,2025-04-05
939,6475,4,UPI,2025-03-16
940,771,6,Card,2025-05-07
941,1844,2,Wallet,2024-09-27
942,74,5,Wallet,2025-03-04
943,1661,6,UPI,2024-06-29
944,4350,5,Card,2024-12-24
945,7103,6,UPI,2024-08-28
946,8001,8,Cash,2024-06-10
947,9012,2,Card,2024-10-19
948,3819,7,Wallet,2024-12-07
949,332,6,UPI,2025-04-02
950,1422,10,Cash,2024-12-22
951,7513,8,Wallet,2024-12-06
952,6891,9,UPI,2025-02-14
953,4932,8,Card,2024-05-29
954,9884,5,Cash,2024-11-11
955,6026,4,Card,2025-02-14
956,4409,3,Cash,2024-12-01
957,5114,10,Card,2024-06-12
958,8420,9,Card,2025-05-13
959,2882,7,Wallet,2024-07-13
960,2866,1,UPI,2025-03-20
961,2576,3,Card,2025-01-23
962,6186,3,Card,2024-05-27
963,8657,6,Card,2025-05-13
964,5742,2,Wallet,2024-06-04
965,278,4,UPI,2025-04-19
966,66,2,Cash,2024-09-03
967,4263,5,Card,2024-08-30
968,5705,4,Cash,2024-12-13
969,8595,4,Card,2024-07-28
970,7990,4,UPI,2024-12-28
971,6256,4,UPI,2024-12-08
972,7442,5,Card,2025-04-22
973,4693,2,Cash,2025-01-30
974,4420,6,UPI,2024-12-31
975,7961,1,Cash,2025-03-12
976,6079,10,Cash,2024-07-28
977,1438,2,Cash,2024-07-21
978,8621,3,UPI,2024-09-13
979,7033,2,UPI,2025-03-13
980,5732,3,Card,2025-04-14
981,3379,8,Card,2025-05-03
982,8585,3,Wallet,2024-06-04
983,6348,10,UPI,2024-06-22
984,6402,1,Cash,2024-09-29
985,6630,8,Wallet,2024-06-01
986,4542,8,Wallet,2024-09-13
987,7877,7,UPI,2025-01-22
988,8534,4,UPI,2024-10-11
989,8325,5,Card,2024-09-30
990,265,10,Cash,2025-03-01
991,9878,6,Card,2024-08-26
992,1435,6,Cash,2024-12-17
993,5328,7,Wallet,2025-04-03
994,5098,4,UPI,2025-04-14
995,1661,8,Wallet,2024-11-28
996,5693,2,Card,2024-12-25
997,2355,9,Wallet,2024-10-24
998,8458,6,Cash,2024-06-27
999,6462,1,Wallet,2024-06-04
1000,9329,1,UPI,2024-09-12
1001,7045,8,Card,2025-04-07
1002,5498,10,Cash,2024-07-04
1003,4550,10,Wallet,2024-09-03
1004,6335,7,Card,2024-11-22
1005,6011,3,UPI,2024-07-22
1006,4927,8,Wallet,2024-10-08
1007,9583,8,Wallet,2025-05-17
1008,9305,7,Card,2024-10-29
1009,6066,5,Cash,2025-02-12
1010,2180,8,Cash,2025-03-12
1011,4968,5,Card,2025-01-28
1012,635,1,Card,2025-02-13
1013,3632,8,UPI,2024-05-25
1014,9592,7,Wallet,2024-07-14
1015,4678,7,Cash,2024-06-23
1016,2219,2,Wallet,2025-03-29
1017,1390,3,Card,2024-09-18
1018,4277,3,Card,2025-03-25
1019,1250,10,Wallet,2024-12-19
1020,7641,6,Card,2024-09-15
1021,5713,6,UPI,2024-10-29
1022,1246,3,Wallet,2024-08-26
1023,8246,5,Card,2024-05-29
1024,443,9,UPI,2024-06-22
1025,6977,7,UPI,2025-01-07
1026,4676,9,Wallet,2025-02-14
1027,7954,2,UPI,2025-01-08
1028,4378,10,Card,2025-01-12
1029,7059,10,Card,2024-11-16
1030,823,1,Cash,2024-07-10
1031,2940,2,Card,2024-08-24
1032,7097,6,Cash,2024-10-10
1033,5766,10,Card,2024-07-17
1034,1032,7,UPI,2024-10-02
1035,563,8,Wallet,2024-09-03
1036,341,6,Card,2024-07-25
1037,4568,6,Cash,2024-08-01
1038,7863,3,Cash,2024-07-05
1039,2297,9,Card,2024-07-11
1040,235,2,Cash,2025-03-13
1041,5203,5,Card,2025-05-14
1042,9309,3,UPI,2024-06-01
1043,9610,1,Wallet,2024-08-29
1044,1292,2,UPI,2024-11-26
1045,4728,6,UPI,2024-08-12
1046,8721,10,Card,2024-08-22
1047,2940,1,Card,2024-07-19
1048,5436,2,Wallet,2024-07-11
1049,6982,10,Cash,2025-01-11
1050,5393,5,Card,2024-12-10
1051,9522,1,Card,2024-09-26
1052,7973,10,Card,2024-09-28
1053,1234,4,Card,2024-09-04
1054,9946,5,UPI,2024-12-25
1055,2801,5,Cash,2025-02-16
1056,2776,5,UPI,2024-08-01
1057,6045,10,UPI,2025-04-18
1058,3488,9,Card,2025-04-27
1059,7384,9,Cash,2024-11-24
1060,3851,5,Wallet,2025-04-30
1061,4998,6,Wallet,2024-09-16
1062,891,8,UPI,2024-06-24
1063,5921,7,UPI,2024-11-14
1064,1189,6,Card,2025-01-22
1065,5645,4,Cash,2024-06-25
1066,741,3,Wallet,2024-09-21
1067,1370,4,Card,2024-12-15
1068,9582,3,Card,2024-12-30
1069,2001,8,Card,2024-12-28
1070,1472,6,UPI,2025-02-15
1071,1537,6,Cash,2024-06-23
1072,319,1,UPI,2025-05-20
1073,5154,5,Cash,2025-03-26
1074,1895,8,Card,2025-04-10
1075,7992,2,Card,2024-11-20
1076,9468,3,Wallet,2024-10-21
1077,8593,9,Cash,2024-12-14
1078,5936,4,Wallet,2024-11-20
1079,724,10,UPI,2025-03-16
1080,2330,5,Card,2024-06-03
1081,9328,7,Cash,2025-03-05
1082,2771,5,Wallet,2025-02-10
1083,7546,2,Cash,2025-03-31
1084,4847,7,UPI,2025-04-06
1085,268,6,Wallet,2024-11-11
1086,570,9,Cash,2024-10-27
1087,1974,2,Cash,2025-03-10
1088,8738,2,Wallet,2025-02-16
1089,2823,8,UPI,2025-03-03
1090,4461,10,Cash,2024-10-17
1091,271,1,Cash,2025-04-30
1092,7642,8,Wallet,2024-11-24
1093,8931,5,UPI,2025-02-03
1094,6681,1,Card,2024-09-22
1095,1258,10,Card,2024-12-13
1096,8251,1,Wallet,2024-05-23
1097,5371,6,Card,2025-01-16
1098,4859,10,UPI,2024-12-04
1099,8582,2,Card,2025-03-08
1100,8911,2,Card,2024-08-15
1101,7000,1,Cash,2024-06-18
1102,121,1,Wallet,2024-07-16
1103,6909,4,Wallet,2025-03-26
1104,2304,5,Wallet,2025-02-02
1105,4862,4,Card,2024-07-31
1106,2912,6,UPI,2025-01-09
1107,8992,8,Card,2024-06-30
1108,7237,2,Wallet,2024-08-09
1109,5566,1,Card,2024-09-13
1110,6532,2,Card,2024-09-27
1111,1110,10,Wallet,2024-06-15
1112,6930,6,Card,2024-09-05
1113,1251,4,Wallet,2024-07-20
1114,8178,7,Cash,2024-11-21
1115,1650,2,Card,2025-03-12
1116,7352,1,UPI,2024-08-25
1117,5912,5,Card,2024-05-26
1118,9538,9,Card,2024-08-19
1119,2957,6,Cash,2025-05-10
1120,5829,6,Wallet,2024-10-29
1121,4995,1,Card,2024-07-26
1122,6437,1,UPI,2024-07-10
1123,8677,4,Wallet,2024-10-15
1124,7615,2,Card,2025-05-07
1125,8995,3,UPI,2024-10-29
1126,1716,6,UPI,2024-09-10
1127,8151,10,Cash,2024-08-16
1128,3484,1,UPI,2024-07-17
1129,7676,10,Wallet,2024-12-15
1130,1758,2,UPI,2024-07-26
1131,1810,4,UPI,2024-06-26
1132,5540,6,Wallet,2024-10-03
1133,6049,3,Card,2024-07-05
1134,9863,9,Cash,2025-01-08
1135,1152,10,UPI,2024-12-04
1136,5493,4,Card,2025-05-16
1137,6712,7,Cash,2025-03-30
1138,6303,5,Card,2025-01-08
1139,4748,6,UPI,2024-12-22
1140,8403,9,Wallet,2024-07-29
1141,4682,9,UPI,2024-12-19
1142,2508,6,UPI,2024-12-05
1143,2964,2,Wallet,2024-12-04
1144,3429,9,Wallet,2024-12-30
1145,7495,2,Cash,2025-04-10
1146,3956,2,Card,2025-04-20
1147,3706,2,Wallet,2025-03-11
1148,4039,7,Cash,2024-10-27
1149,9245,4,Wallet,2024-06-11
1150,714,8,Wallet,2024-12-25
1151,7261,8,Card,2024-11-15
1152,7012,1,Card,2024-09-25
1153,8880,1,Wallet,2025-01-10
1154,8522,4,Cash,2024-10-20
1155,1747,2,Card,2025-03-23
1156,1208,3,Cash,2025-03-29
1157,785,10,UPI,2025-02-15
1158,2697,2,Wallet,2024-11-11
1159,7074,10,Wallet,2024-11-16
1160,5037,9,Wallet,2025-01-30
1161,7128,6,UPI,2024-09-06
1162,3719,7,Cash,2024-11-21
1163,5776,6,UPI,2025-01-13
1164,7911,1,Card,2024-05-23
1165,2694,5,Wallet,2025-04-06
1166,626,3,Cash,2024-06-23
1167,3709,10,Card,2024-08-24
1168,6860,8,Wallet,2025-04-12
1169,8954,7,Cash,2025-04-08
1170,7693,9,Cash,2025-02-26
1171,6399,1,UPI,2024-10-02
1172,7253,2,Wallet,2024-11-22
1173,1556,2,Wallet,2024-06-29
1174,8868,1,Wallet,2024-06-22
1175,4188,8,Cash,2025-05-08
1176,7768,4,Card,2025-05-04
1177,37,7,Card,2025-01-24
1178,1788,10,UPI,2024-11-07
1179,6284,1,Cash,2025-05-04
1180,8061,8,Wallet,2024-11-12
1181,8066,8,UPI,2024-12-12
1182,3881,10,UPI,2025-03-07
1183,5933,3,Cash,2025-05-20
1184,8329,9,Card,2024-10-21
1185,6334,5,UPI,2024-06-14
1186,5760,5,Card,2025-04-03
1187,6486,5,Card,2024-09-08
1188,5068,1,Wallet,2024-08-22
1189,662,10,Wallet,2024-12-31
1190,7974,2,Card,2025-04-23
1191,6387,1,UPI,2024-09-30
1192,7888,2,UPI,2024-10-19
1193,415,9,UPI,2024-06-17
1194,6851,9,Card,2025-02-13
1195,8535,5,Cash,2024-09-09
1196,2730,4,Cash,2024-06-07
1197,3898,2,Card,2024-10-03
1198,2170,6,Wallet,2024-12-15
1199,1879,9,Wallet,2024-09-05
1200,6455,8,Cash,2024-09-01
1201,4571,10,Cash,2025-02-17
1202,1516,4,Card,2025-03-26
1203,575,6,Card,2025-05-08
1204,2868,9,Wallet,2025-03-12
1205,3545,10,Wallet,2025-05-10
1206,4478,10,Cash,2024-12-19
1207,72,4,Cash,2024-08-30
1208,2981,9,UPI,2025-01-08
1209,9310,8,Cash,2025-01-08
1210,5493,3,Wallet,2024-08-22
1211,9552,9,Card,2024-10-05
1212,4760,5,Cash,2024-07-19
1213,9708,1,Card,2025-02-28
1214,8085,8,Card,2024-07-19
1215,40,5,Card,2024-08-04
1216,9575,5,Wallet,2025-02-06
1217,5374,2,UPI,2024-07-13
1218,7566,9,UPI,2025-03-22
1219,1901,6,UPI,2024-12-15
1220,2218,10,Wallet,2025-01-02
1221,4797,3,Cash,2024-07-14
1222,4607,7,Card,2025-05-15
1223,1284,2,Cash,2025-04-07
1224,8776,7,Card,2025-03-16
1225,8651,2,Card,2024-10-17
1226,816,5,Card,2024-11-11
1227,2512,10,Wallet,2025-05-10
1228,247,10,Cash,2025-02-17
1229,4826,9,UPI,2025-04-09
1230,6517,9,Card,2025-03-16
1231,417,6,Card,2024-05-23
1232,6703,3,Card,2024-06-06
1233,3718,4,UPI,2025-02-17
1234,108,4,UPI,2024-10-29
1235,9031,9,Cash,2024-11-24
1236,4514,4,Card,2024-11-02
1237,1422,4,Card,2025-01-03
1238,7284,5,UPI,2024-11-17
1239,256,6,Cash,2024-05-26
1240,7249,8,Cash,2024-08-18
1241,9030,1,Card,2024-06-04
1242,2963,5,UPI,2025-01-24
1243,2283,9,Card,2025-04-11
1244,8745,10,UPI,2024-11-22
1245,8373,4,UPI,2024-07-03
1246,1478,8,Wallet,2024-10-01
1247,8763,9,Card,2024-12-20
1248,4953,1,UPI,2025-01-15
1249,5881,8,Cash,2025-03-11
1250,9920,8,Card,2024-11-15
1251,5593,5,Cash,2025-04-10
1252,7092,10,Wallet,2024-09-12
1253,592,2,Card,2025-01-02
1254,6278,7,Card,2024-08-26
1255,2261,5,Wallet,2025-05-07
1256,348,5,Card,2025-04-08
1257,8358,6,Cash,2024-08-03
1258,5033,10,UPI,2024-10-21
1259,4444,8,Cash,2025-01-07
1260,8775,1,Wallet,2025-04-21
1261,6870,3,Cash,2025-03-12
1262,5697,7,Wallet,2024-07-10
1263,3039,9,Card,2024-05-29
1264,2846,10,Card,2024-08-17
1265,7865,2,Cash,2025-01-16
1266,6610,4,Card,2025-03-22
1267,1266,4,Wallet,2024-08-21
1268,2275,7,Wallet,2024-06-28
1269,2471,5,UPI,2024-11-07
1270,2578,5,Card,2025-03-14
1271,3661,7,Card,2025-04-29
1272,1069,2,Wallet,2025-01-08
1273,5592,8,Wallet,2025-01-31
1274,5975,6,Wallet,2025-01-05
1275,4830,5,Wallet,2024-09-20
1276,1951,1,Wallet,2024-12-21
1277,8284,2,UPI,2024-06-21
1278,3094,6,Cash,2025-03-06
1279,5312,6,Cash,2025-03-08
1280,1388,9,UPI,2025-04-26
1281,4275,6,Card,2024-12-03
1282,2286,1,Cash,2024-12-18
1283,3207,7,Card,2024-08-29
1284,2925,3,Cash,2024-07-25
1285,7046,8,UPI,2024-10-11
1286,8472,6,UPI,2024-09-08
1287,1619,3,UPI,2024-12-03
1288,8563,3,Wallet,2024-10-20
1289,5897,8,Wallet,2024-08-04
1290,7844,6,Cash,2024-09-18
1291,9896,2,UPI,2024-05-30
1292,7064,3,Cash,2025-02-16
1293,8496,6,Card,2024-11-05
1294,1349,7,UPI,2025-04-08
1295,5557,4,UPI,2025-04-19
1296,5290,8,UPI,2025-05-18
1297,2423,3,Cash,2024-09-15
1298,3629,6,UPI,2024-06-10
1299,2429,7,Card,2024-09-29
1300,3034,8,Cash,2024-06-01
1301,6158,4,UPI,2025-01-28
1302,8861,5,UPI,2025-02-13
1303,8692,6,Cash,2025-04-23
1304,7814,1,Cash,2024-09-27
1305,1415,9,Wallet,2025-02-18
1306,6709,3,Cash,2024-12-27
1307,8722,2,Wallet,2024-07-03
1308,6636,7,UPI,2024-10-26
1309,3622,4,Cash,2025-02-12
1310,5316,4,Cash,2024-12-16
1311,755,10,UPI,2024-12-24
1312,2348,9,UPI,2025-03-29
1313,727,7,Card,2025-05-14
1314,4924,9,UPI,2024-09-23
1315,2650,1,Wallet,2024-12-30
1316,2816,3,Card,2025-03-07
1317,9067,10,UPI,2025-04-22
1318,3280,10,Cash,2025-03-08
1319,2985,6,Cash,2025-03-15
1320,3808,1,Cash,2025-03-20
1321,7877,5,Cash,2025-03-29
1322,6100,4,UPI,2024-12-21
1323,608,4,Cash,2024-12-18
1324,6170,7,Card,2024-09-16
1325,7791,5,UPI,2024-07-06
1326,5574,7,UPI,2024-05-23
1327,635,1,Wallet,2024-09-18
1328,1075,9,Cash,2024-08-20
1329,1915,8,Wallet,2025-01-22
1330,589,7,Wallet,2024-08-10
1331,3232,10,Cash,2024-11-10
1332,6352,2,Wallet,2024-10-17
1333,3839,6,UPI,2025-01-23
1334,1974,4,Card,2024-10-14
1335,5045,3,Cash,2025-04-12
1336,6104,8,Wallet,2025-01-02
1337,6684,4,UPI,2025-04-24
1338,5838,3,Card,2025-04-14
1339,9444,5,Cash,2024-11-11
1340,6784,9,UPI,2025-03-22
1341,5595,10,UPI,2024-12-15
1342,3823,3,Wallet,2024-08-18
1343,3390,9,Card,2024-06-20
1344,5915,4,Wallet,2025-04-10
1345,1781,10,Cash,2024-10-27
1346,3689,4,Card,2024-11-16
1347,9917,2,UPI,2024-06-16
1348,7212,8,Card,2024-11-04
1349,5038,4,Card,2024-09-14
1350,6320,3,Wallet,2024-10-22
1351,9870,3,Wallet,2025-02-03
1352,8641,1,Card,2025-01-09
1353,82,8,Card,2025-02-17
1354,6279,5,Wallet,2025-03-11
1355,7000,5,Card,2024-11-28
1356,1407,4,Cash,2024-11-09
1357,7411,5,Cash,2024-10-30
1358,1481,5,Card,2025-04-18
1359,9272,9,Card,2024-05-26
1360,3599,6,Wallet,2024-09-23
1361,7994,9,Card,2024-05-31
1362,4184,8,UPI,2024-07-10
1363,3681,3,UPI,2024-06-05
1364,7645,2,Cash,2025-05-01
1365,4311,6,Wallet,2024-05-29
1366,1759,2,Wallet,2024-07-09
1367,2600,3,Cash,2024-09-12
1368,5617,3,UPI,2025-02-02
1369,5814,1,Card,2024-08-21
1370,3854,5,UPI,2024-12-15
1371,2293,8,Cash,2025-01-05
1372,1502,9,Card,2024-06-20
1373,8423,7,UPI,2024-06-03
1374,7551,5,UPI,2025-03-09
1375,4251,8,Cash,2025-01-21
1376,9391,9,Cash,2024-12-08
1377,6992,9,Wallet,2024-08-03
1378,115,9,Wallet,2024-09-05
1379,9606,2,Wallet,2025-04-18
1380,4407,3,UPI,2025-02-17
1381,9185,2,Cash,2025-04-30
1382,2348,5,Wallet,2024-12-18
1383,1042,3,Wallet,2025-05-20
1384,6928,9,UPI,2025-02-22
1385,12,2,Wallet,2024-08-20
1386,7981,5,Wallet,2024-12-31
1387,7872,5,Card,2025-03-11
1388,6376,5,Wallet,2024-10-16
1389,7099,1,Card,2024-11-17
1390,3677,10,Wallet,2024-06-23
1391,6110,7,Card,2024-05-26
1392,5398,2,Cash,2025-04-01
1393,3066,2,Card,2024-11-11
1394,2037,9,Card,2024-10-04
1395,3047,1,UPI,2025-02-17
1396,541,9,Card,2024-12-19
1397,77,6,Card,2025-03-20
1398,3068,5,Card,2025-04-02
1399,24,5,Card,2024-11-01
1400,5135,5,Wallet,2024-10-22
1401,676,6,Card,2025-03-28
1402,6669,7,Wallet,2025-04-13
1403,4268,9,Card,2025-01-24
1404,5989,2,Wallet,2024-12-20
1405,7653,4,Wallet,2024-06-24
1406,8681,5,Wallet,2024-12-18
1407,1486,6,Cash,2024-10-28
1408,3660,7,UPI,2024-12-01
1409,2420,3,Cash,2025-01-29
1410,7741,3,UPI,2025-02-20
1411,7144,9,Card,2024-07-08
1412,3496,9,Card,2025-04-11
1413,757,2,Card,2025-02-23
1414,8449,4,Wallet,2024-10-06
1415,1780,4,Card,2025-01-13
1416,6488,5,UPI,2024-07-10
1417,9665,2,Cash,2024-09-26
1418,259,4,Cash,2025-02-18
1419,4076,3,UPI,2024-11-08
1420,8499,6,Wallet,2024-06-21
1421,8015,4,Cash,2025-04-11
1422,1119,1,Cash,2025-03-22
1423,7632,3,Card,2025-03-02
1424,3018,8,Card,2025-05-17
1425,4342,3,UPI,2024-09-10
1426,1659,7,Card,2024-11-15
1427,8379,2,Wallet,2024-09-02
1428,1798,5,Cash,2024-08-15
1429,9117,7,UPI,2025-01-27
1430,785,1,UPI,2024-10-10
1431,5692,1,Wallet,2024-09-23
1432,3197,8,Card,2024-07-13
1433,9553,2,Card,2024-05-30
1434,8533,4,UPI,2024-06-18
1435,563,3,Card,2024-06-30
1436,4747,5,Cash,2024-09-30
1437,3000,2,UPI,2025-05-12
1438,1194,6,Card,2024-12-27
1439,69,8,Card,2024-09-22
1440,5680,5,Wallet,2025-02-20
1441,2429,7,Cash,2025-04-11
1442,6201,5,Cash,2024-11-13
1443,5397,6,UPI,2025-04-09
1444,6994,9,Card,2024-12-02
1445,3599,10,Wallet,2025-02-01
1446,9036,1,Card,2024-06-14
1447,574,10,Cash,2024-11-15
1448,4215,9,Cash,2024-08-14
1449,7637,3,Card,2025-01-01
1450,1479,10,Cash,2024-11-24
1451,9706,3,Cash,2025-05-06
1452,6128,4,Cash,2024-06-24
1453,9161,8,UPI,2025-01-26
1454,6677,1,Wallet,2024-09-16
1455,2197,4,Card,2024-11-03
1456,9704,7,UPI,2024-09-17
1457,8167,3,Card,2025-03-03
1458,8847,7,Cash,2024-10-05
1459,6051,5,Wallet,2024-10-29
1460,4651,10,Cash,2025-02-26
1461,8485,9,Wallet,2024-08-12
1462,4527,8,UPI,2025-02-09
1463,4413,3,Card,2025-01-27
1464,5444,4,Wallet,2024-08-06
1465,9781,7,Wallet,2025-01-02
1466,8788,2,Card,2025-01-30
1467,2594,10,Wallet,2024-10-27
1468,9108,6,Cash,2024-10-13
1469,6853,9,Card,2025-03-16
1470,6630,9,Card,2025-02-14
1471,3870,6,Card,2025-03-24
1472,7972,6,UPI,2024-10-29
1473,9168,6,UPI,2024-08-31
1474,9268,10,Card,2024-05-25
1475,7823,6,UPI,2024-10-29
1476,2990,3,Cash,2024-09-30
1477,7063,4,Cash,2024-09-06
1478,5341,6,Card,2025-02-16
1479,9644,10,Card,2025-03-04
1480,3824,1,Card,2025-04-26
1481,3933,1,Cash,2024-10-02
1482,8555,7,UPI,2024-09-06
1483,2430,1,Wallet,2024-11-28
1484,7445,5,UPI,2025-03-03
1485,7148,10,Cash,2025-01-31
1486,7632,8,Card,2025-03-01
1487,3599,6,Cash,2025-01-10
1488,4330,3,UPI,2024-09-28
1489,6719,2,Wallet,2024-11-19
1490,9924,2,Wallet,2024-11-06
1491,8219,4,Card,2024-10-01
1492,93,9,UPI,2025-03-15
1493,8501,9,UPI,2025-02-21
1494,52,1,UPI,2025-04-08
1495,319,5,UPI,2025-04-30
1496,5689,9,Wallet,2025-02-12
1497,7019,4,Wallet,2025-01-12
1498,7211,7,UPI,2024-08-06
1499,3957,6,Wallet,2024-08-14
1500,6058,4,Wallet,2024-10-25
1501,6876,10,Cash,2024-12-27
1502,4432,7,Wallet,2024-08-30
1503,1526,7,UPI,2024-12-09
1504,7044,2,Wallet,2025-02-11
1505,1279,7,Wallet,2024-09-22
1506,8706,9,Wallet,2025-04-15
1507,6126,6,Card,2024-12-29
1508,7875,6,Card,2025-03-19
1509,9926,6,Card,2025-01-24
1510,6901,2,Wallet,2025-04-05
1511,2501,6,UPI,2025-01-25
1512,3465,6,UPI,2025-03-05
1513,2260,9,Cash,2024-09-21
1514,7497,2,UPI,2024-12-02
1515,2660,9,Card,2025-02-15
1516,256,5,UPI,2024-09-08
1517,1503,9,UPI,2024-05-27
1518,4657,10,Wallet,2025-05-02
1519,5431,10,Card,2025-01-28
1520,8599,2,Cash,2024-05-27
1521,3177,5,UPI,2025-04-23
1522,1861,2,Cash,2024-06-26
1523,6159,5,Wallet,2024-11-15
1524,5807,7,Cash,2024-09-15
1525,4355,7,Cash,2025-03-22
1526,723,7,Card,2024-06-27
1527,7580,5,Card,2025-04-20
1528,9475,7,Cash,2025-04-07
1529,614,6,UPI,2024-07-28
1530,3332,7,Card,2024-06-09
1531,5791,5,Card,2024-07-17
1532,3117,2,UPI,2025-01-06
1533,9005,9,Wallet,2024-07-31
